,n_ranks,n_samples,mem_total,mem_per_proc,mem_max_proc,run_time,run_time_min,run_time_max
0,32,4,2658,83.0625,85,0.229303195,0.220528847,0.236669239
1,32,8,2633,82.28125,84,0.29067003333333336,0.27386985,0.314011956
2,32,16,2646,82.6875,85,0.394081287,0.376154712,0.42646352
3,32,32,2547,79.59375,82,0.5631357436666666,0.562154427,0.563808248
4,32,64,2656,83.0,86,1.0695236233333334,1.0293613,1.09057804
5,32,128,2942,91.9375,95,2.1232039503333335,2.013743244,2.178511761
