data:average
4.8090628155237
6.3000824442133
5.8542587917359
4.2223112794658
5.7902998753808
5.1993991703769
4.9213822215401
4.448824915975
5.8576870486874
6.1523553020454
2.1479850038027
4.3150180992696
6.3306511719377
1.3901827760369
4.983006438052
2.9311236219043
5.9982045006957
7.7121898115626
2.567727748894
7.1385632719575
5.5936263364543
5.6381950929541
3.3683800104928
7.645139465786
5.3144569429259
2.4474067494686
5.5247922813944
6.2015901832231
5.1624674078914
7.9588808765618
6.3867872018142
5.5010391915964
5.6214087414316
5.294578161088
3.2673970634713
6.6488074367299
5.903267561824
7.1689848585793
6.0761937179622
1.7870453036761
6.3370581438853
4.8368363561804
5.1276680581187
2.2537132322942
4.5667179436612
3.7663295689824
1.5534633128573
3.9670966524199
2.4252629895449
1.8522492287019
4.4535067435724
7.671142421681
3.7602285575682
4.8244269000946
3.3222429113232
3.5776193982656
2.4810772743892
3.7795217071137
5.8283378581453
2.971941036705
7.5967865314339
2.6195037620448
6.694377583515
6.7611361651864
3.9008938031981
5.8430575121439
5.8587230715994
2.4806656840042
6.2921690008065
3.9291352079426
4.4509529384049
4.2237272317652
3.2055725737277
7.905726276774
4.3985872616015
4.4871353622799
2.6019234549795
2.7137672038992
2.533894332326
3.8924402440145
6.8101709078297
2.2695298378691
1.8557770485396
2.8715956975595
3.7837361725456
4.0489875174772
3.4386156247759
4.8198379049939
2.9269014792916
5.9557481913715
2.9074181371292
4.2222101373182
4.5143057778268
5.1037688439532
5.5647136939277
3.4056103980278
6.1456206170979
2.7759907053467
3.439110107321
4.7983747910894
2.4174396622366
6.6798256384666
4.4201414779121
6.032873746743
2.8598095219562
1.6700634612397
4.1535601348823
7.2921097342918
3.4000366591937
6.0033163807747
5.4738676591324
6.8116740689108
3.3667426142078
7.730467777178
6.0358853886478
4.8782171999788
5.1112742636421
1.4614563978784
3.1747782716838
5.8435933032748
3.4447548999589
5.5918610724108
6.1037685181718
4.2465612313526
4.2220303024341
6.4887803125014
8.28119015386
2.3364441018995
4.0722302577759
4.7529640105948
4.9240229685286
2.5116074047628
5.501215322351
3.8173320773217
2.5486313149513
4.5847754904438
8.0071774007915
5.7688631487327
7.286293171286
7.3923893075668
2.6874053538764
8.6834390171092
4.9697602065186
5.336481053037
3.7014103762744
4.1071234591172
2.3967218367162
4.4947984194943
5.7674107218174
2.5832439679903
4.1665117754268
4.4493418616427
8.1071215958344
5.9171662668084
4.4451401727966
3.3492116930516
1.6364320431822
5.3169049817092
4.8314774367557
8.0763219589823
6.835660795855
7.0687960021024
4.6079018878682
7.5749350853902
4.9968796342204
4.2471181812421
4.9899475533122
2.4797825692862
7.3962883659762
3.9637470813381
7.0464140808407
5.4879915472177
4.6887443211392
4.4761681094068
3.4782023585639
4.5497432578965
4.0446409238878
3.7441643478154
3.0714102140324
4.4419614543449
5.4784909437858
3.5517378672503
4.9516598229791
5.8118365592366
5.7788199596584
6.3219773691929
5.9931905171518
4.6756732738743
7.2612289261276
4.2975727485299
7.7243092636214
5.1930834729122
6.7342857367461
4.7873072968024
5.7852643985839
3.8561843329027
3.9013815631002
3.5479371925835
7.9447057592217
6.861685737232
6.5690735097194
5.2593751970024
2.2324948668815
5.9152598445221
3.8000782390829
7.078776046459
7.8495149703314
1.870516668068
3.3562807504106
2.881911044932
6.160826195543
5.4806359140228
3.294858188196
8.0765877488145
7.2232054005935
2.6585054757281
7.9870731721077
3.1696337804086
6.7383798920498
4.8462447997423
7.1021717660657
5.9080361452722
4.623906052225
5.5926325607864
3.9039036099657
6.1114391970967
3.8415319760952
4.4362257987043
7.3182423700451
6.9564458241544
4.8930846985629
4.5254685649303
4.1912290211683
6.3977936365722
5.9121570266542
3.9567052895224
4.5994367046002
7.0583041633733
7.5994854831354
3.4417586737878
6.4796506693307
5.2750909679832
6.8561499022176
2.0954408611595
4.2301497136953
6.2642292624265
5.3787578143755
6.5759788939129
6.4014352935919
7.2789774136614
3.4820015930881
3.997622803831
5.5356864102946
6.8092677243326
5.0663952649803
2.8164216133965
4.957823911167
3.8600609760536
6.1570478356993
3.3460590529235
4.0391900655509
6.3970434769863
4.6108500596025
4.9356724609856
5.4873214266656
5.6044604550666
5.1984866802279
6.5363081264439
5.7980177715633
3.0618981939836
3.0317712575315
8.1968857180629
5.2067678467599
6.0063891500117
7.5907008029163
3.7618144720857
7.0254293212302
1.8485944974504
1.7670287150965
5.5717676671195
7.2027041548511
4.6036509107311
7.1572054719712
5.7164734701093
7.0309398072077
4.8892068449799
5.362495809801
4.4724145076627
8.8581400012164
3.902010153214
8.3639439005641
2.9016747490709
1.580635062869
6.5209403113824
3.8917684846185
3.4127370658601
3.8594415571352
7.2974583722998
6.9675944739428
5.6606164269324
3.5595860051511
6.4517787205981
4.8373064982995
4.4817998144026
5.1876055606246
6.0553291059252
6.6896987584173
7.9092258392526
4.42212513956
7.3389392941317
5.167441489229
7.6821984079171
7.7854672092661
2.6002885965512
4.3839443093707
8.4287614696747
2.9605650878715
2.4360262428545
3.9351099994152
7.7691159333001
6.5504948306802
5.5530127122323
6.8627316088556
2.1684701037404
5.4378944842614
3.7491759552755
5.1058289362039
4.5999614650051
4.8436187941615
4.0326362160183
3.5075632138269
6.6893299446573
8.6345785736932
5.7981723632868
5.2587326727409
3.9532715564461
2.9155306897946
6.8343168553999
6.4722441791472
6.7838972082923
4.6290318704009
4.8505086895184
2.7939832575058
6.1256457631816
7.1692956235114
5.8407361220972
7.4628992139786
5.6803307998746
3.7817952963123
4.6016172003406
7.3772450993177
7.5366372625184
2.1179191658944
3.874779432831
5.6009358334735
5.6839077028632
4.6503590315488
6.306103969578
5.9753589102408
4.0509686931636
6.4145076898088
4.2742494812326
5.1351878462453
4.060728192887
3.3077734296497
3.7050990805977
6.9900442509322
2.8783570085556
5.3241792984466
4.6508896260506
6.0126417162488
6.6681444910302
4.1771398666555
5.1249809439984
8.8291270462028
3.8307868827482
7.7681117987889
5.7746663374383
4.0710410315626
3.4791919306149
4.7294349884754
2.4356283498913
4.5991855523017
4.1989186184074
4.070588154593
6.8784730213364
3.1008899298299
7.6448336031884
5.836827391886
4.4860997677576
4.4305166937931
1.8481248310546
7.0723743886399
4.8864683212428
6.4484957839621
3.6998547032576
4.6103679969114
5.5045175779608
5.9652386442531
7.0308455307176
3.9289687670617
6.5354815573657
6.6691095693644
4.0990780516504
4.010716788534
5.1123919135731
3.922105366967
5.0693290484088
3.62748520437
5.2902939614831
6.5568653302406
4.4570935208028
8.1502855296718
4.1794382305783
3.6173486373969
4.5700472641982
5.9406498405318
5.1444039589691
6.7950344161448
4.9764969661316
2.0203616161717
3.8660483193431
4.1117952723672
4.9659204735326
4.3042572965429
2.0299850677551
5.9700113935483
6.7860461015006
4.4446036630422
5.2798737699227
7.357665633847
5.4136691500317
7.1454975139331
7.3605110069826
3.1685078423547
8.1024738910553
4.9594643651384
4.8955161976372
6.4145956849103
5.2819690665591
2.8312939944169
4.293516286417
4.0061719005887
3.2704527664254
5.2655749125289
5.7963507921839
3.6757006114525
2.4406259003105
4.9652690740168
3.1835452632724
5.3217469974437
4.8622267421105
3.9119326721342
4.2044331095986
4.4098141852637
6.2737462116913
6.990367029236
2.4709271052919
4.8853348363516
6.3551917271212
6.4741625679561
6.2549137122118
4.5012091005885
6.5295330181485
3.7499883122286
6.6971709048134
2.7722673579022
5.2795668127063
4.8457002362301
3.1590722796457
3.0782221990977
5.8324705737837
6.4031808863419
6.0055732230743
6.7972191177193
4.6693783162583
3.6710691782202
3.6409642258955
3.9284115901466
5.3556171836342
5.3468644170606
2.9627333865901
4.5253254785083
4.3429088472838
3.5982016964031
3.9957944910902
3.7546418730793
5.0948517444091
4.8727982066394
6.5371051553535
5.0753224310869
2.9725520193194
4.4548344570532
4.3855427591177
4.5113484962519
8.0625331872197
6.2248748183059
5.6526281196904
2.2330238622798
5.6193721352228
3.0532740998007
3.4273472155679
4.978347494532
4.1811089488946
4.8403491547119
6.1721949126083
2.9326527737633
5.9192636777414
5.0007668206526
6.5484866751288
4.1900072410925
6.5211458755433
4.4551244175083
4.8027029165697
3.1953714121739
3.7627462413649
3.1937603778602
5.6329853753447
1.6533355922304
8.9030401600826
7.3979866965472
5.6867507605378
4.774794766782
6.3980282347996
4.8354542193469
5.5846753668261
3.253612894393
5.1709826427328
4.249622845827
7.1208232514766
6.0754389225627
5.3297322650546
3.3203335406155
2.2184241393279
7.5512729913887
2.8300970222033
6.1031145137065
8.5878376191347
2.8496253326292
4.3849307901179
2.9772205449204
6.3002934727096
3.8729545413351
4.4587434994921
2.8619873729955
3.8878384648524
4.3675610969763
2.1697891491384
5.5268331288997
2.2013196834508
4.6072737777769
4.4652392457815
4.2559196828629
1.7070521071408
4.5987276337381
5.7416632867387
3.4700248943794
4.3557514831567
6.351411174675
7.2435538125216
3.6138376852015
2.4923162850152
7.5223173442109
7.1853894666428
3.4851444992694
